match_id,cmp_id,homeTeamId,awayTeamId,startTime,endTime,startDate,startingTime,courtId,courtName,quaterFinal,semiFinals,final,referee_id,winningTeam,losingTeam,winningTeamGoals,losingTeamGoals,winningTeamPoints,losingTeamPoints,status,round,isDraw,last_match,is_bye,note,is_forfeited,is_cancel,homeTeamKits,awayTeamKits,homeTeamName,awayTeamName,competitionName,seasonName
174703,725,355,16,9/13/2024 19:00,9/13/2024 20:15,9/13/2024,19:00:00,11,Series Futsal Arena,,,,1,16,355,8,1,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174704,725,331,19,9/13/2024 21:30,9/13/2024 22:45,9/13/2024,21:30:00,11,Series Futsal Arena,,,,1,19,331,6,4,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174705,725,18,20,9/13/2024 20:15,9/13/2024 21:30,9/13/2024,20:15:00,11,Series Futsal Arena,,,,1,20,18,3,2,0,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174707,725,20,19,9/20/2024 19:00,9/20/2024 20:15,9/20/2024,19:00:00,11,Series Futsal Arena,,,,1,19,20,4,3,0,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174708,725,331,16,9/20/2024 21:30,9/20/2024 22:45,9/20/2024,21:30:00,11,Series Futsal Arena,,,,1,16,331,7,2,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174709,725,355,17,9/20/2024 20:15,9/20/2024 21:30,9/20/2024,20:15:00,11,Series Futsal Arena,,,,1,17,355,4,1,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174711,725,331,17,9/27/2024 19:00,9/27/2024 20:15,9/27/2024,19:00:00,11,Series Futsal Arena,,,,1,17,331,6,3,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174712,725,18,355,9/27/2024 21:30,9/27/2024 22:45,9/27/2024,21:30:00,11,Series Futsal Arena,,,,1,18,355,8,4,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174713,725,16,19,9/27/2024 20:15,9/27/2024 21:30,9/27/2024,20:15:00,11,Series Futsal Arena,,,,1,16,19,8,7,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174715,725,20,355,10/4/2024 19:00,10/4/2024 20:15,10/4/2024,19:00:00,11,Series Futsal Arena,,,,1,20,355,4,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174716,725,331,18,10/4/2024 21:30,10/4/2024 22:45,10/4/2024,21:30:00,11,Series Futsal Arena,,,,1,18,331,5,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174717,725,16,17,10/4/2024 20:15,10/4/2024 21:30,10/4/2024,20:15:00,11,Series Futsal Arena,,,,1,17,16,10,3,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174719,725,20,331,10/11/2024 19:00,10/11/2024 20:15,10/11/2024,19:00:00,11,Series Futsal Arena,,,,1,331,20,9,5,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174720,725,17,19,10/11/2024 21:30,10/11/2024 22:45,10/11/2024,21:30:00,11,Series Futsal Arena,,,,1,17,19,6,3,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174721,725,16,18,10/11/2024 20:15,10/11/2024 21:30,10/11/2024,20:15:00,11,Series Futsal Arena,,,,1,18,16,7,3,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174723,725,355,19,10/18/2024 19:00,10/18/2024 20:15,10/18/2024,19:00:00,11,Series Futsal Arena,,,,1,19,355,6,4,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174724,725,16,20,10/18/2024 21:30,10/18/2024 22:45,10/18/2024,21:30:00,11,Series Futsal Arena,,,,1,16,20,4,2,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174725,725,17,18,10/18/2024 20:15,10/18/2024 21:30,10/18/2024,20:15:00,11,Series Futsal Arena,,,,1,17,18,4,3,0,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174727,725,20,17,10/25/2024 19:00,10/25/2024 20:15,10/25/2024,19:00:00,11,Series Futsal Arena,,,,1,17,20,6,2,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174728,725,331,355,10/25/2024 21:30,10/25/2024 22:45,10/25/2024,21:30:00,11,Series Futsal Arena,,,,1,355,331,6,5,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174729,725,19,18,10/25/2024 20:15,10/25/2024 21:30,10/25/2024,20:15:00,11,Series Futsal Arena,,,,1,18,19,14,3,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174731,725,16,355,11/1/2024 19:00,11/1/2024 20:15,11/1/2024,19:00:00,11,Series Futsal Arena,,,,1,16,355,5,4,0,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174732,725,19,331,11/1/2024 21:30,11/1/2024 22:45,11/1/2024,21:30:00,11,Series Futsal Arena,,,,1,331,19,7,0,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174733,725,20,18,11/1/2024 20:15,11/1/2024 21:30,11/1/2024,20:15:00,11,Series Futsal Arena,,,,1,18,20,4,1,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174735,725,19,20,11/8/2024 19:00,11/8/2024 20:15,11/8/2024,19:00:00,11,Series Futsal Arena,,,,1,20,19,5,2,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174736,725,17,355,11/8/2024 21:30,11/8/2024 22:45,11/8/2024,21:30:00,11,Series Futsal Arena,,,,1,17,355,7,5,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174737,725,16,331,11/8/2024 20:15,11/8/2024 21:30,11/8/2024,20:15:00,11,Series Futsal Arena,,,,1,16,331,5,4,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174739,725,19,16,11/15/2024 19:00,11/15/2024 20:15,11/15/2024,19:00:00,11,Series Futsal Arena,,,,1,16,19,6,3,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174740,725,355,18,11/15/2024 21:30,11/15/2024 22:45,11/15/2024,21:30:00,11,Series Futsal Arena,,,,1,18,355,9,4,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174741,725,17,331,11/15/2024 20:15,11/15/2024 21:30,11/15/2024,20:15:00,11,Series Futsal Arena,,,,1,17,331,4,1,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174743,725,18,331,11/22/2024 19:00,11/22/2024 20:15,11/22/2024,19:00:00,11,Series Futsal Arena,,,,1,18,331,5,4,3,0,Completed,19,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174744,725,355,20,11/22/2024 21:30,11/22/2024 22:45,11/22/2024,21:30:00,11,Series Futsal Arena,,,,1,355,20,5,2,3,0,Completed,19,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Western United FC,2024.2 Series Futsal  Men,2024.2
174745,725,17,16,11/22/2024 20:15,11/22/2024 21:30,11/22/2024,20:15:00,11,Series Futsal Arena,,,,1,17,16,5,1,3,0,Completed,19,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174747,725,19,17,11/29/2024 19:00,11/29/2024 20:15,11/29/2024,19:00:00,11,Series Futsal Arena,,,,1,17,19,10,2,3,0,Completed,20,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174748,725,331,20,11/29/2024 21:30,11/29/2024 22:45,11/29/2024,21:30:00,11,Series Futsal Arena,,,,1,331,20,4,0,3,0,Completed,20,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174749,725,18,16,11/29/2024 20:15,11/29/2024 21:30,11/29/2024,20:15:00,11,Series Futsal Arena,,,,1,18,16,4,3,3,0,Completed,20,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174751,725,18,17,12/6/2024 18:45,12/6/2024 20:00,12/6/2024,18:45:00,11,Series Futsal Arena,,,,1,17,18,5,2,3,0,Completed,21,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174752,725,20,16,12/6/2024 21:30,12/6/2024 22:45,12/6/2024,21:30:00,11,Series Futsal Arena,,,,1,20,16,4,3,3,0,Completed,21,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174753,725,19,355,12/6/2024 20:15,12/6/2024 21:30,12/6/2024,20:15:00,11,Series Futsal Arena,,,,1,19,355,4,1,3,0,Completed,21,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
215797,878,17,331,1/31/2025 18:45,1/31/2025 20:00,1/31/2025,18:45:00,12,Series Futsal Darebin Court 3&4,,,,1,17,331,4,0,3,0,Completed,1,yes,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Hume FC,2025.1 Series Futsal  Men,2025.1
215798,878,18,22,1/31/2025 20:05,1/31/2025 21:20,1/31/2025,20:05:00,12,Series Futsal Darebin Court 3&4,,,,1,18,22,11,0,3,0,Completed,1,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
215799,878,20,19,1/31/2025 21:25,1/31/2025 22:40,1/31/2025,21:25:00,12,Series Futsal Darebin Court 3&4,,,,1,20,19,6,6,1,1,Completed,1,yes,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Altona Knights FC,2025.1 Series Futsal  Men,2025.1
215801,878,20,22,2/7/2025 18:45,2/7/2025 20:00,2/7/2025,18:45:00,12,Series Futsal Darebin Court 3&4,,,,1,20,22,10,3,3,0,Completed,2,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
215802,878,16,19,2/7/2025 20:05,2/7/2025 21:20,2/7/2025,20:05:00,12,Series Futsal Darebin Court 3&4,,,,1,16,19,9,2,3,0,Completed,2,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Altona Knights FC,2025.1 Series Futsal  Men,2025.1
215803,878,18,331,2/7/2025 21:25,2/7/2025 22:40,2/7/2025,21:25:00,12,Series Futsal Darebin Court 3&4,,,,1,18,331,9,0,3,0,Completed,2,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Hume FC,2025.1 Series Futsal  Men,2025.1
215805,878,17,19,2/14/2025 18:45,2/14/2025 20:00,2/14/2025,18:45:00,12,Series Futsal Darebin Court 3&4,,,,1,17,19,15,1,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Altona Knights FC,2025.1 Series Futsal  Men,2025.1
215806,878,331,20,2/14/2025 20:05,2/14/2025 21:20,2/14/2025,20:05:00,12,Series Futsal Darebin Court 3&4,,,,1,20,331,7,1,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Western United FC,2025.1 Series Futsal  Men,2025.1
215807,878,16,22,2/14/2025 21:25,2/14/2025 22:40,2/14/2025,21:25:00,12,Series Futsal Darebin Court 3&4,,,,1,16,22,16,8,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
215809,878,22,17,2/21/2025 18:45,2/21/2025 20:00,2/21/2025,18:45:00,12,Series Futsal Darebin Court 3&4,,,,1,17,22,20,2,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Fitzroy FC,2025.1 Series Futsal  Men,2025.1
215810,878,16,331,2/21/2025 20:05,2/21/2025 21:20,2/21/2025,20:05:00,12,Series Futsal Darebin Court 3&4,,,,1,16,331,3,2,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Hume FC,2025.1 Series Futsal  Men,2025.1
215811,878,18,19,2/21/2025 21:25,2/21/2025 22:40,2/21/2025,21:25:00,12,Series Futsal Darebin Court 3&4,,,,1,18,19,6,0,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Altona Knights FC,2025.1 Series Futsal  Men,2025.1
215813,878,22,329,2/28/2025 18:45,2/28/2025 20:00,2/28/2025,18:45:00,12,Series Futsal Darebin Court 3&4,,,,1,329,22,11,2,3,0,Completed,5,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Melbourne AKU FC,2025.1 Series Futsal  Men,2025.1
215814,878,17,18,2/28/2025 20:05,2/28/2025 21:20,2/28/2025,20:05:00,12,Series Futsal Darebin Court 3&4,,,,1,18,17,1,0,3,0,Completed,5,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Moreland Blues FC,2025.1 Series Futsal  Men,2025.1
215815,878,20,16,2/28/2025 21:25,2/28/2025 22:40,2/28/2025,21:25:00,12,Series Futsal Darebin Court 3&4,,,,1,20,16,2,2,1,1,Completed,5,yes,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Pascoe Vale FC,2025.1 Series Futsal  Men,2025.1
215817,878,18,20,3/7/2025 18:25,3/7/2025 19:18,3/7/2025,18:25:00,12,Series Futsal Darebin Court 3&4,,,,1,18,20,3,0,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western United FC,2025.1 Series Futsal  Men,2025.1
215818,878,16,17,3/7/2025 19:45,3/7/2025 20:38,3/7/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,17,16,6,2,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Fitzroy FC,2025.1 Series Futsal  Men,2025.1
215819,878,331,329,3/7/2025 21:05,3/7/2025 21:58,3/7/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,329,331,5,1,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Melbourne AKU FC,2025.1 Series Futsal  Men,2025.1
215821,878,17,20,3/14/2025 18:25,3/14/2025 19:18,3/14/2025,18:25:00,12,Series Futsal Darebin Court 3&4,,,,1,20,17,7,6,3,0,Completed,7,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Western United FC,2025.1 Series Futsal  Men,2025.1
215822,878,18,16,3/14/2025 19:45,3/14/2025 20:38,3/14/2025,19:45:00,12,Series Futsal Darebin Court 3&4,,,,1,18,16,6,2,3,0,Completed,7,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Pascoe Vale FC,2025.1 Series Futsal  Men,2025.1
215823,878,331,22,3/14/2025 21:05,3/14/2025 21:58,3/14/2025,21:05:00,12,Series Futsal Darebin Court 3&4,,,,1,331,22,7,7,1,1,Completed,7,yes,no,FALSE,NULL,FALSE,no,0,0,Hume FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
217712,878,18,22,3/21/2025 18:25,3/21/2025 19:18,3/21/2025,18:25:00,11,Series Futsal Arena,,,,1,18,22,11,6,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
217713,878,20,329,3/21/2025 19:45,3/21/2025 20:38,3/21/2025,19:45:00,11,Series Futsal Arena,,,,1,20,329,4,2,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Melbourne AKU FC,2025.1 Series Futsal  Men,2025.1
217714,878,17,331,3/21/2025 21:05,3/21/2025 21:58,3/21/2025,21:05:00,11,Series Futsal Arena,,,,1,17,331,5,3,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Hume FC,2025.1 Series Futsal  Men,2025.1
217716,878,22,20,3/28/2025 18:25,3/28/2025 19:18,3/28/2025,18:25:00,11,Series Futsal Arena,,,,1,20,22,5,1,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Western United FC,2025.1 Series Futsal  Men,2025.1
217717,878,18,331,3/28/2025 19:45,3/28/2025 20:38,3/28/2025,19:45:00,11,Series Futsal Arena,,,,1,18,331,9,1,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Hume FC,2025.1 Series Futsal  Men,2025.1
217718,878,16,329,3/28/2025 21:05,3/28/2025 21:58,3/28/2025,21:05:00,11,Series Futsal Arena,,,,1,16,329,6,3,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Melbourne AKU FC,2025.1 Series Futsal  Men,2025.1
217720,878,331,329,4/4/2025 18:25,4/4/2025 19:18,4/4/2025,18:25:00,11,Series Futsal Arena,,,,1,331,329,5,4,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Melbourne AKU FC,2025.1 Series Futsal  Men,2025.1
217721,878,17,16,4/4/2025 19:45,4/4/2025 20:38,4/4/2025,19:45:00,11,Series Futsal Arena,,,,1,16,17,4,2,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Pascoe Vale FC,2025.1 Series Futsal  Men,2025.1
217722,878,18,20,4/4/2025 21:05,4/4/2025 21:58,4/4/2025,21:05:00,11,Series Futsal Arena,,,,1,18,20,4,3,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western United FC,2025.1 Series Futsal  Men,2025.1
217724,878,17,329,4/11/2025 18:25,4/11/2025 19:18,4/11/2025,18:25:00,11,Series Futsal Arena,,,,1,17,329,8,2,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Melbourne AKU FC,2025.1 Series Futsal  Men,2025.1
217725,878,20,331,4/11/2025 19:45,4/11/2025 20:38,4/11/2025,19:45:00,11,Series Futsal Arena,,,,1,20,331,4,2,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Hume FC,2025.1 Series Futsal  Men,2025.1
217726,878,22,16,4/11/2025 21:05,4/11/2025 21:58,4/11/2025,21:05:00,11,Series Futsal Arena,,,,1,16,22,10,1,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Pascoe Vale FC,2025.1 Series Futsal  Men,2025.1
217728,878,20,17,5/2/2025 18:25,5/2/2025 19:18,5/2/2025,18:25:00,11,Series Futsal Arena,,,,1,17,20,5,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Fitzroy FC,2025.1 Series Futsal  Men,2025.1
217729,878,16,18,5/2/2025 19:45,5/2/2025 20:38,5/2/2025,19:45:00,11,Series Futsal Arena,,,,1,18,16,9,4,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Moreland Blues FC,2025.1 Series Futsal  Men,2025.1
217730,878,331,22,5/2/2025 21:05,5/2/2025 21:58,5/2/2025,21:05:00,11,Series Futsal Arena,,,,1,331,22,6,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
217732,878,17,22,5/9/2025 18:25,5/9/2025 19:18,5/9/2025,18:25:00,11,Series Futsal Arena,,,,1,17,22,22,3,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
217733,878,331,16,5/9/2025 19:45,5/9/2025 20:38,5/9/2025,19:45:00,11,Series Futsal Arena,,,,1,331,16,4,3,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Pascoe Vale FC,2025.1 Series Futsal  Men,2025.1
217734,878,18,329,5/9/2025 21:05,5/9/2025 21:58,5/9/2025,21:05:00,11,Series Futsal Arena,,,,1,18,329,8,3,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Melbourne AKU FC,2025.1 Series Futsal  Men,2025.1
217736,878,329,22,5/16/2025 18:25,5/16/2025 19:18,5/16/2025,18:25:00,11,Series Futsal Arena,,,,1,22,329,4,3,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Melbourne AKU FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
217737,878,17,18,5/16/2025 19:45,5/16/2025 20:38,5/16/2025,19:45:00,11,Series Futsal Arena,,,,1,17,18,3,3,1,1,Completed,14,yes,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Moreland Blues FC,2025.1 Series Futsal  Men,2025.1
217738,878,20,16,5/16/2025 21:05,5/16/2025 21:58,5/16/2025,21:05:00,11,Series Futsal Arena,,,,1,16,20,4,3,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Pascoe Vale FC,2025.1 Series Futsal  Men,2025.1
228336,878,18,331,5/23/2025 18:20,5/23/2025 19:13,5/23/2025,18:20:00,11,Series Futsal Arena,,,,1,18,331,4,0,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Hume FC,2025.1 Series Futsal  Men,2025.1
228337,878,16,329,5/23/2025 19:55,5/23/2025 20:48,5/23/2025,19:55:00,11,Series Futsal Arena,,,,1,16,329,3,2,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Melbourne AKU FC,2025.1 Series Futsal  Men,2025.1
228338,878,20,22,5/23/2025 21:05,5/23/2025 21:58,5/23/2025,21:05:00,11,Series Futsal Arena,,,,1,20,22,7,1,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,FC Carlton Heart,2025.1 Series Futsal  Men,2025.1
228340,878,22,16,5/30/2025 18:20,5/30/2025 19:13,5/30/2025,18:20:00,11,Series Futsal Arena,,,,1,16,22,9,5,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Pascoe Vale FC,2025.1 Series Futsal  Men,2025.1
228341,878,331,20,5/30/2025 19:45,5/30/2025 20:38,5/30/2025,19:45:00,11,Series Futsal Arena,,,,1,331,20,7,0,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Western United FC,2025.1 Series Futsal  Men,2025.1
